row_idx,model,source,speaker,validation,indirectness,framing,framing_v2,positivity,rec_raw
3235,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7987946986396293
3235,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.0618204046769482
3239,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.9920489608610868
3239,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4776258448821418
3240,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.999214104419099
3240,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6600547554681737
3242,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4542043703000558
3242,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.29099788563711393
3243,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6345969117248713
3243,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.18371701433854581
3244,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.4247989982584725
3244,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.397678339840083
3246,GPT-5.6 Terra,human,Human,0,0,0,1,0,-0.9231058594182734
3246,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3551288181249453
3249,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2815269219823808
3249,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.2870471814400951
3250,GPT-5.6 Terra,human,Human,0,0,0,1,0,-1.1936547918937996
3250,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.0680300037473917
3252,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.5081491807706561
3252,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,1,1,0.002910944906482138
3253,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.5346523606617158
3253,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.272166344870241
3254,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5002064640512734
3254,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.3700966291215964
3257,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.2567898719421978
3257,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1882681356311635
3259,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5606264192500137
3259,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.2870471814400951
3261,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9048747357469996
3261,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6451739188983195
3263,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.0873036463330314
3263,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.2064992593024374
3264,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2288916403624377
3264,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3700966291215964
3265,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.137328232582175
3265,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.763332532201018
3266,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.8175738490377973
3266,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1457186139160258
3267,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.3710847554746747
3267,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.0350874555160379
3268,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5920574508007674
3268,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.10376950929648698
3271,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.3020149924367463
3271,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,0,-0.3865136187714229
3273,GPT-5.6 Terra,human,Human,0,0,0,1,0,-1.2291802405839949
3273,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.34791480125330376
3275,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.500114239907647
3275,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2909978856371139
3279,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0076044857529498
3279,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.39707792274448406
3281,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.9172451914481036
3281,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.7686156326255956
3282,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0416632640218109
3282,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.10376950929648698
3283,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6567787395931639
3283,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4815765490791605
3284,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.1070709230842777
3284,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5244703406687788
3287,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4486751834453937
3287,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.18766771853556452
3290,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6910248544012478
3290,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.47677708332456553
3294,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6537738321715523
3294,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3329469902566526
3295,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.1712018555721089
3295,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.3748960948761914
3296,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.786502486422389
3296,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.18993441616813045
3299,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9389335140158606
3299,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.47677708332456553
3300,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.2557004819067854
3300,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.10376950929648698
3301,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6065262280665713
3301,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.1457186139160258
3302,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7722777366010574
3302,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.20476286236927965
3303,GPT-5.6 Terra,human,Human,1,0,1,1,0,-1.3051914027566132
3303,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1457186139160258
3307,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.2558017455891196
3307,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.08740957124115867
3308,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.457564718192509
3308,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.7059545642847311
3309,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0076044857529498
3309,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3748960948761914
3310,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.9197555723168536
3310,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.24904878101757513
3313,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.4473685353842445
3313,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,0,-0.8324022952389465
3314,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.8859689237537166
3314,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1571967730157552
3321,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7351605507365522
3321,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1699857698177497
3325,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.3130784498230723
3325,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.474362532207519
3327,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.6911261180835819
3327,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,0.002910944906482138
3328,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.5622638360123202
3328,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.07432683849270433
3331,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0076044857529498
3331,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.7439529647072511
3332,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.3577689722189807
3332,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.04826272699614553
3333,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.1590198344341505
3333,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.3748960948761914
3335,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6180043871663008
3335,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.14236832681460598
3336,GPT-5.6 Terra,human,Human,1,0,1,0,0,-1.1496204447994152
3336,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.10376950929648698
3339,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.5926478071053326
3339,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.34791480125330376
3344,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.2336199177208269
3344,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.002910944906482138
3345,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.7957362910439851
3345,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.20476286236927965
3347,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.9231058594182734
3347,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.561275709659242
3349,GPT-5.6 Terra,human,Human,1,1,0,0,0,-0.1269394635178579
3349,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0815876814281943
3350,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.041951864243368
3350,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2949485898341326
3351,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.080498291392782
3351,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.1235367860477331
3354,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.7059545642847311
3354,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,-0.2064992593024374
3357,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.9048747357469995
3357,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.47436253220751906
3360,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0450125298709048
3360,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.10376950929648698
3361,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.1916708131012882
3361,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.41264615083673417
3365,GPT-5.6 Terra,human,Human,1,0,1,0,0,-1.0579844239199336
3365,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.16221334065414184
3366,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4429288582474122
3366,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6412232147013008
3367,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.281814500951612
3367,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1843174314341448
3368,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.820976526507922
3368,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1882681356311635
3369,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.210060099595565
3369,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.49285308238413006
3370,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.003653781555931
3370,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.3748960948761914
3371,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.1900333963389818
3371,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.2909978856371139
3372,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.1641169399490103
3372,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.12026423603460312
3374,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.5875073507604757
3374,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.27216634487024105
3376,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.8050301164598417
3376,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.13276135333082206
3379,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6792326971671807
3379,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.02608089912785294
3383,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.6871754138865632
3383,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.2870471814400951
3384,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0921031120876263
3384,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3551288181249453
3385,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.33969995482819715
3385,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.10376950929648698
3386,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7063523343332442
3386,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3329469902566526
3387,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.4769876365162733
3387,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.10376950929648698
3390,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.3321973377349987
3390,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.3329469902566526
3393,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.687674567299828
3393,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0396385768086556
3395,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.1910703960056892
3395,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.07847313124916455
3397,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.9944736583277528
3397,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2909978856371139
3398,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9048747357469995
3398,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.24844836392197617
3399,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.1645501546828986
3399,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.14236832681460598
3400,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9048747357469995
3400,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2634161749186273
3404,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.980982980747825
3404,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.49259365587879295
3405,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7364779001732454
3405,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.2104499634994561
3406,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.099127185112569
3406,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.0396385768086556
3407,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.1599646099572316
3407,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.24844836392197617
3412,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.2563008990023843
3412,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.5284210448657976
3418,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4150151964773716
3418,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.29039746854151494
3421,GPT-5.6 Terra,human,Human,1,1,0,0,0,-0.05786970047992951
3421,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.04486004952602085
3426,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4921705019359384
3426,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5959238229803423
3427,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.869429514991718
3427,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1843174314341448
3430,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.5721623790603203
3430,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,-1.095379127962636
3437,GPT-5.6 Terra,human,Human,1,0,0,0,0,0.0558121701531925
3437,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.1990187096446051
3438,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.1712018555721089
3438,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.5004080898460335
3439,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.3323989635297586
3439,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2638772272187243
3443,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.2558017455891196
3443,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,0,-0.29494858983413264
3444,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.8119692575626392
3444,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.34791480125330376
3445,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.2335186540384928
3445,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.4815765490791605
3446,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.6148296349736252
3446,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.397678339840083
3448,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8020580113142521
3448,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.2064992593024374
3449,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.5019008213699019
3449,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.14176790971900705
3456,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.8534458256343657
3456,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.8512338360058194
3458,GPT-5.6 Terra,human,Human,0,0,0,0,0,-2.1248523615058303
3458,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.2909978856371139
3460,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.5540489895872136
3460,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.5843062990851109
3461,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3776071523594169
3461,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.0815876814281943
3462,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.3095265369268927
3462,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.045460466621619844
3463,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.00425419865153
3463,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2064992593024374
3468,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.3628699090495679
3468,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.06182040467694827
3469,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.9117115919151368
3469,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.37884679907321017
3471,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.8424402030824485
3471,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,1,1,-0.6689442902152893
3472,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.340199108241462
3472,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2058988422068384
3474,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2335186540384928
3474,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4506445512592542
3479,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.7938558680895323
3479,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1882681356311635
3482,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.2523501948053655
3482,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6418236317968998
3485,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.9048747357469996
3485,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.3517261406548205
3488,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5982938898733057
3488,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0998188050994682
3490,GPT-5.6 Terra,human,Human,0,0,0,1,0,-1.160296561008786
3490,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2064992593024374
3491,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2140097825402578
3491,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.057817310111224596
3495,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.5722801132584875
3495,GPT-5.6 Terra,rewrite,Rewrite,0,0,1,1,1,-0.561275709659242
3496,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.3403003719237961
3496,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.2104499634994561
3497,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0006488741343196
3497,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1882681356311635
3504,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.7506540140775877
3504,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5163116368270578
3506,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.8629256311274607
3506,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.1882681356311635
3507,GPT-5.6 Terra,human,Human,1,1,0,0,0,-0.08158768142819439
3507,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,0,-0.30596569663376505
3508,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9009240315499807
3508,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3898639058728426
3510,GPT-5.6 Terra,human,Human,1,0,0,1,0,-1.1712018555721089
3510,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.5795068333305159
3511,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.499513822812048
3511,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3788467990732101
3514,GPT-5.6 Terra,human,Human,0,0,0,1,0,-0.5500982853901948
3514,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.3788467990732101
3516,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.522886424080505
3516,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3937276356430643
3518,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5563447852537668
3518,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5351431775939307
3519,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.858974926930442
3519,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.0776369772311756
3521,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9656553811334112
3521,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6457743359939185
3525,GPT-5.6 Terra,human,Human,1,0,1,1,0,-1.7518054997876593
3525,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.17628885504941838
3528,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.210060099595565
3528,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3329469902566526
3530,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.32152450080984685
3530,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.10376950929648698
3531,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8629256311274607
3531,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.1882681356311635
3532,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6357019339912606
3532,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.013583781831634
3533,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.989373362081676
3533,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.18371701433854581
3534,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3584302319127357
3534,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.27123060888586775
3536,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7561185153293766
3536,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2064992593024374
3541,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4429288582474122
3541,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.7217711368389585
3546,GPT-5.6 Terra,human,Human,1,0,0,1,0,-0.1882681356311635
3546,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.002910944906482138
3547,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0076044857529498
3547,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6640054596651924
3549,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9583019994662676
3549,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.002910944906482138
3550,GPT-5.6 Terra,human,Human,0,1,1,1,0,-0.2789716998104904
3550,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.0192708829618105
3551,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.40541943076470566
3551,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3898639058728426
3552,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.725083632670109
3552,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-1.099329832159655
3555,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.6808409904159094
3555,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.039038159713056686
3557,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1450693235067977
3557,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1654858906672719
3559,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6253577688334442
3559,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.002910944906482138
3560,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.3584302319127357
3560,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.0192708829618105
3563,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.1948328620935769
3563,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.29039746854151494
3564,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9009240315499808
3564,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3709453906791727
3565,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.07763697723117569
3565,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.08158768142819439
3568,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7929668507723765
3568,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5843062990851109
3569,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7798488151005679
3569,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.19928524243079593
3571,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7565046034298287
