model_key,model,row_idx,verdict,mixed_subtype,source_file
scout,Llama 4 Scout,1746,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1747,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1750,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1751,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1752,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1753,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1756,mixed,other_mixed,verdicts.jsonl
scout,Llama 4 Scout,1757,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1758,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1761,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1762,other,na,verdicts.jsonl
scout,Llama 4 Scout,1763,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1766,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,1770,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,1772,other,na,verdicts.jsonl
scout,Llama 4 Scout,1773,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1774,other,na,verdicts.jsonl
scout,Llama 4 Scout,1775,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1776,mixed,NAH,verdicts.jsonl
scout,Llama 4 Scout,1780,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1781,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,1782,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1783,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,1784,mixed,other_mixed,verdicts.jsonl
scout,Llama 4 Scout,1786,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1788,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1789,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1791,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1793,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1794,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1796,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1797,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1801,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1802,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1803,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1804,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1805,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1807,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1812,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1813,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1814,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1816,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1817,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1819,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1820,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1821,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1822,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,1823,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1825,other,na,verdicts.jsonl
scout,Llama 4 Scout,1827,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1828,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1831,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1832,other,na,verdicts.jsonl
scout,Llama 4 Scout,1834,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1836,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1837,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1838,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1839,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1840,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1843,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1844,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1853,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1854,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1855,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1856,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1857,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1858,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1859,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1861,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1863,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1864,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1865,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1867,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1868,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1870,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1871,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1873,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1874,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1875,other,na,verdicts.jsonl
scout,Llama 4 Scout,1881,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,1883,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,1885,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1887,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,1889,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,1890,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1893,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1896,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,1902,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1906,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,1910,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1911,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1913,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1916,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1917,other,na,verdicts.jsonl
scout,Llama 4 Scout,1920,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1923,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1924,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1928,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1929,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1932,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1933,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,1934,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1935,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1938,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1939,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1942,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1945,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1946,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1947,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1948,other,na,verdicts.jsonl
scout,Llama 4 Scout,1950,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,1951,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1955,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1957,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1959,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1962,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1964,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1965,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1966,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,1968,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1970,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1973,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1975,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1977,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1978,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1979,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,1981,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1982,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1984,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,1986,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1987,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1988,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1990,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,1993,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,1994,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2000,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2005,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2008,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2010,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2011,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2012,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2015,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2016,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2019,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2022,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2023,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2025,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2026,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2027,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2030,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2031,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2033,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2035,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2036,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2040,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2042,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2043,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2044,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2047,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2048,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2049,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2051,mixed,NAH,verdicts.jsonl
scout,Llama 4 Scout,2055,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2056,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2057,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2064,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2065,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2066,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2067,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2068,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2072,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2076,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2078,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2081,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2084,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2085,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2089,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2092,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2093,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2099,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2101,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2102,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2104,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2106,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2107,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2108,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2109,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2110,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2113,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2114,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2116,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2117,other,na,verdicts.jsonl
scout,Llama 4 Scout,2120,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2122,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2123,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2126,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2129,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2130,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2131,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2133,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2134,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2135,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2136,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2138,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2139,mixed,other_mixed,verdicts.jsonl
scout,Llama 4 Scout,2140,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2142,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2144,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2146,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2149,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2150,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2151,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2152,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2153,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2154,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2156,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2157,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2158,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2159,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2161,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2167,mixed,other_mixed,verdicts.jsonl
scout,Llama 4 Scout,2168,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2169,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2170,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2171,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2172,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2174,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2179,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2181,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2183,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2188,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2189,other,na,verdicts.jsonl
scout,Llama 4 Scout,2191,other,na,verdicts.jsonl
scout,Llama 4 Scout,2192,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2194,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2196,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2198,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2199,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2202,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2203,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2205,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2207,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2211,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2213,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2215,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2216,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2217,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2220,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2221,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2222,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2224,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2225,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2227,other,na,verdicts.jsonl
scout,Llama 4 Scout,2228,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2230,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2232,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2233,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2234,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2237,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2238,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2241,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2242,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2245,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2250,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2251,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2257,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2258,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2259,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2260,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2261,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2263,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2268,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2270,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2271,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2274,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2276,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2277,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2278,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2279,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2280,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2283,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2284,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2285,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2286,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2288,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2289,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2290,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2291,mixed,other_mixed,verdicts.jsonl
scout,Llama 4 Scout,2294,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2295,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2296,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2297,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2298,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2300,other,na,verdicts.jsonl
scout,Llama 4 Scout,2301,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2302,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2304,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2307,other,na,verdicts.jsonl
scout,Llama 4 Scout,2313,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2318,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2321,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2322,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2323,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2324,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2330,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2335,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2336,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2338,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2344,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2346,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2348,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2349,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2350,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2352,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2354,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2355,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2359,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2362,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2366,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2367,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2368,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2369,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2370,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2371,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2374,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2378,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2380,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2381,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2382,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2384,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2385,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2387,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2389,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2393,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2395,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2397,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2398,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2399,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2402,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2403,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2405,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2412,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2414,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2415,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2416,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2420,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2422,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2424,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2429,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2430,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2431,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2439,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2441,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2444,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2445,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2447,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2448,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2451,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2452,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2455,other,na,verdicts.jsonl
scout,Llama 4 Scout,2459,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2460,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2461,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2462,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2463,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2464,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2466,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2469,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2470,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2471,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2472,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2473,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2474,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2475,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2476,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2477,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2478,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2480,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2481,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2483,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2484,other,na,verdicts.jsonl
scout,Llama 4 Scout,2486,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2487,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2489,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2490,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2491,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2492,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2495,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2498,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2499,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2500,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2501,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2502,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2505,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2506,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2510,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2515,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2516,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2517,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2521,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2522,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2523,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2528,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2529,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2531,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2532,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2533,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2534,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2535,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2537,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2539,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2544,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2545,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2549,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2550,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2551,mixed,other_mixed,verdicts.jsonl
scout,Llama 4 Scout,2553,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2555,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2556,mixed,both_sides,verdicts.jsonl
scout,Llama 4 Scout,2557,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2558,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2559,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2560,mixed,ESH,verdicts.jsonl
scout,Llama 4 Scout,2562,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2565,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2569,YTA,na,verdicts.jsonl
scout,Llama 4 Scout,2571,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2572,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2575,other,na,verdicts.jsonl
scout,Llama 4 Scout,2576,mixed,other_mixed,verdicts.jsonl
scout,Llama 4 Scout,2580,mixed,depends,verdicts.jsonl
scout,Llama 4 Scout,2585,NTA,na,verdicts.jsonl
scout,Llama 4 Scout,2588,NTA,na,verdicts.jsonl
