model,row_idx,rec_raw,verdict_1p,verdict_3p
Gemini 3.7 Flash,3798,-0.0018450814651141,YTA,YTA
Gemini 3.7 Flash,3811,-0.4813006520579905,YTA,YTA
Gemini 3.7 Flash,3821,0.250662671185837,NTA,NTA
Gemini 3.7 Flash,3826,-1.1348702420821295,YTA,YTA
Gemini 3.7 Flash,3835,-0.4940863695757664,mixed,mixed
Gemini 3.7 Flash,3839,0.4586099263299008,NTA,NTA
Gemini 3.7 Flash,3840,-1.3701805207181892,YTA,YTA
Gemini 3.7 Flash,3865,-1.1750258981740127,mixed,YTA
Gemini 3.7 Flash,3874,-0.9728821012054396,YTA,YTA
Gemini 3.7 Flash,3880,-0.7141694107098379,YTA,mixed
Gemini 3.7 Flash,3891,0.094162535812703,mixed,YTA
Gemini 3.7 Flash,3905,-0.9695350933882384,NTA,NTA
Gemini 3.7 Flash,3911,-1.7213345542678502,YTA,YTA
Gemini 3.7 Flash,3920,-0.4910676491484402,YTA,YTA
Gemini 3.7 Flash,3935,-1.7435163821361426,YTA,YTA
Gemini 3.7 Flash,3956,0.0826535448695623,YTA,NTA
Gemini 3.7 Flash,3959,-0.0840022325452408,NTA,NTA
Gemini 3.7 Flash,3976,-0.6888730326625153,YTA,mixed
Gemini 3.7 Flash,3980,0.2592090842850374,NTA,mixed
Gemini 3.7 Flash,3990,0.1668310378106597,YTA,NTA
Gemini 3.7 Flash,3997,0.1817757123264094,mixed,mixed
Gemini 3.7 Flash,3999,-0.2025485551054187,NTA,NTA
Llama 4 Scout,10,0.250662671185837,NTA,mixed
Llama 4 Scout,60,0.3239404338684677,YTA,YTA
Llama 4 Scout,84,-0.2025485551054187,mixed,YTA
Llama 4 Scout,88,-0.0998188050994682,NTA,NTA
Llama 4 Scout,91,-0.3448563936576596,YTA,YTA
Llama 4 Scout,151,0.2592090842850374,NTA,NTA
Llama 4 Scout,179,-1.5873318158517316,NTA,NTA
Llama 4 Scout,213,0.3658895384880065,mixed,mixed
Llama 4 Scout,225,0.2467119669888183,mixed,NTA
Llama 4 Scout,246,0.2592090842850374,YTA,YTA
Llama 4 Scout,287,0.1020331123633292,NTA,mixed
Llama 4 Scout,290,-1.1248867849388795,NTA,YTA
Llama 4 Scout,340,-0.3473143841577048,NTA,NTA
Llama 4 Scout,361,0.5449328330356444,other,mixed
Llama 4 Scout,386,0.8413294187114033,NTA,NTA
Llama 4 Scout,396,0.2592090842850374,NTA,NTA
Llama 4 Scout,420,0.0816824799482149,YTA,NTA
Llama 4 Scout,462,0.3838232183486483,NTA,YTA
Llama 4 Scout,465,0.156479334279087,NTA,NTA
Llama 4 Scout,473,0.0719807079444104,NTA,YTA
Llama 4 Scout,499,-0.0769931207525779,NTA,mixed
Llama 4 Scout,526,0.3658895384880065,mixed,YTA
Llama 4 Scout,546,0.3877739225456671,NTA,NTA
Llama 4 Scout,565,0.3911859165353289,NTA,NTA
Llama 4 Scout,609,-0.0153201787647917,NTA,NTA
Llama 4 Scout,647,0.6622861241637654,NTA,YTA
Llama 4 Scout,671,-0.0113524131360421,YTA,NTA
Llama 4 Scout,674,0.2360391300636664,mixed,YTA
Llama 4 Scout,727,0.4832428296161275,NTA,mixed
Llama 4 Scout,748,0.2920637490784818,mixed,mixed
Llama 4 Scout,805,0.156479334279087,NTA,mixed
Llama 4 Scout,808,0.0266289258547469,NTA,mixed
Llama 4 Scout,829,0.4832428296161275,mixed,mixed
Llama 4 Scout,843,0.8413294187114033,other,NTA
Llama 4 Scout,858,0.7239761275832823,YTA,NTA
Llama 4 Scout,860,-0.1605994504858798,NTA,mixed
Llama 4 Scout,886,0.9586827098395244,NTA,NTA
Llama 4 Scout,891,0.2047628623692796,NTA,NTA
Llama 4 Scout,901,0.6172956733803132,NTA,YTA
Llama 4 Scout,916,0.2360391300636664,NTA,mixed
Llama 4 Scout,923,0.250114644458943,mixed,YTA
Llama 4 Scout,963,0.4832428296161275,NTA,NTA
Llama 4 Scout,974,0.4519665619217405,NTA,NTA
Llama 4 Scout,1017,0.2172599796654986,NTA,mixed
Llama 4 Scout,1043,0.9586827098395244,mixed,YTA
Llama 4 Scout,1049,0.3805130796101771,NTA,YTA
Llama 4 Scout,1060,0.2172599796654986,NTA,NTA
Llama 4 Scout,1062,0.1333093800577161,NTA,NTA
Llama 4 Scout,1083,0.250662671185837,mixed,mixed
Llama 4 Scout,1084,0.0913602754381772,NTA,mixed
Llama 4 Scout,1100,0.0904679788368028,NTA,NTA
Llama 4 Scout,1168,0.621246377577332,NTA,NTA
Llama 4 Scout,1172,-0.2150286109699068,YTA,YTA
Llama 4 Scout,1180,-0.1220006329677608,NTA,mixed
Llama 4 Scout,1195,1.034996254381212,NTA,YTA
Llama 4 Scout,1261,0.588460334754241,NTA,YTA
Llama 4 Scout,1264,-0.1943464118806989,YTA,YTA
Llama 4 Scout,1270,0.1318464309928603,NTA,NTA
Llama 4 Scout,1272,-0.362195220727559,NTA,mixed
Llama 4 Scout,1287,0.3765623754131584,mixed,mixed
Llama 4 Scout,1294,0.3114433165722486,other,YTA
Llama 4 Scout,1299,-0.0529308699298325,NTA,mixed
Llama 4 Scout,1323,0.4832428296161275,mixed,mixed
Llama 4 Scout,1329,0.5595563741578151,NTA,YTA
Llama 4 Scout,1363,0.3765623754131584,YTA,YTA
Llama 4 Scout,1389,-0.188612405505644,YTA,NTA
Llama 4 Scout,1416,0.5521766145394038,NTA,mixed
Llama 4 Scout,1480,0.5941257191589424,other,mixed
Llama 4 Scout,1484,0.1598263420962881,mixed,YTA
Llama 4 Scout,1485,0.1293586758606973,NTA,NTA
Llama 4 Scout,1504,0.250662671185837,NTA,mixed
Llama 4 Scout,1513,0.3765623754131584,NTA,mixed
Llama 4 Scout,1515,-0.3587925432574342,NTA,NTA
Llama 4 Scout,1545,0.3658895384880065,NTA,mixed
Llama 4 Scout,1553,0.3239404338684677,mixed,NTA
Llama 4 Scout,1555,-0.2175163661020698,NTA,YTA
Llama 4 Scout,1598,0.28139091215333,YTA,NTA
Llama 4 Scout,1604,-0.0153201787647917,NTA,NTA
Llama 4 Scout,1614,0.1333093800577161,mixed,mixed
Llama 4 Scout,1632,0.156479334279087,NTA,mixed
Llama 4 Scout,1654,0.4519665619217405,NTA,NTA
Llama 4 Scout,1655,0.4832428296161275,mixed,YTA
Llama 4 Scout,1658,0.0792244894481697,NTA,NTA
Llama 4 Scout,1672,0.1521353565197326,NTA,NTA
Llama 4 Scout,1773,0.0902118316156843,YTA,YTA
Llama 4 Scout,1775,0.3807648107530041,NTA,NTA
Llama 4 Scout,1786,0.3805130796101771,mixed,NTA
Llama 4 Scout,1788,-0.0660547822729184,YTA,NTA
Llama 4 Scout,1839,-0.1871196918086705,NTA,mixed
Llama 4 Scout,1855,-0.6528407385965322,NTA,YTA
Llama 4 Scout,1861,-0.4466938470622354,other,mixed
Llama 4 Scout,1863,0.0719807079444104,NTA,mixed
Llama 4 Scout,1870,-1.06117111426772,mixed,YTA
Llama 4 Scout,1881,0.1324170834563416,mixed,mixed
Llama 4 Scout,1917,0.9030194221309202,other,mixed
Llama 4 Scout,1932,-0.3207941428349142,NTA,NTA
Llama 4 Scout,1945,0.3452073393987985,NTA,NTA
Llama 4 Scout,1951,0.6206426811975145,NTA,mixed
Llama 4 Scout,1968,0.1293586758606973,NTA,NTA
Llama 4 Scout,1973,-0.2247303829737112,NTA,YTA
Llama 4 Scout,1975,0.7346489645084342,NTA,NTA
Llama 4 Scout,1977,-0.5114251966456658,NTA,NTA
Llama 4 Scout,1981,0.1333093800577161,NTA,NTA
Llama 4 Scout,1982,0.3533924211917874,NTA,mixed
Llama 4 Scout,2019,-0.1871026303769397,YTA,YTA
Llama 4 Scout,2056,0.3805130796101771,NTA,mixed
Llama 4 Scout,2067,0.0266289258547469,YTA,mixed
Llama 4 Scout,2078,-1.0423395735008472,NTA,mixed
Llama 4 Scout,2104,0.018443844061758,NTA,NTA
Llama 4 Scout,2110,0.1293586758606973,YTA,NTA
Llama 4 Scout,2126,0.1940900254441276,NTA,mixed
Llama 4 Scout,2131,-0.6263947685001516,NTA,NTA
Llama 4 Scout,2144,0.2360391300636664,NTA,NTA
Llama 4 Scout,2172,0.3765623754131584,YTA,YTA
Llama 4 Scout,2189,0.3658895384880065,NTA,NTA
Llama 4 Scout,2198,0.1439822169828679,NTA,mixed
Llama 4 Scout,2203,0.6622861241637654,NTA,mixed
Llama 4 Scout,2227,0.2360391300636664,mixed,NTA
Llama 4 Scout,2233,0.398744203281451,mixed,NTA
Llama 4 Scout,2237,0.4150824246113045,NTA,NTA
Llama 4 Scout,2251,-0.1992852424307959,YTA,NTA
Llama 4 Scout,2270,-1.094629475440982,YTA,mixed
Llama 4 Scout,2283,0.1604300384761057,NTA,mixed
Llama 4 Scout,2318,0.2279328165906504,NTA,NTA
Llama 4 Scout,2335,0.2172599796654986,NTA,mixed
Llama 4 Scout,2366,0.3658895384880065,NTA,mixed
Llama 4 Scout,2381,0.4150824246113045,NTA,NTA
Llama 4 Scout,2422,0.156479334279087,NTA,mixed
Llama 4 Scout,2431,-0.5114251966456658,mixed,YTA
Llama 4 Scout,2447,-0.0162124753661663,NTA,mixed
Llama 4 Scout,2466,0.3765623754131584,NTA,YTA
Llama 4 Scout,2473,-0.4047447424426967,mixed,NTA
Llama 4 Scout,2486,0.8413294187114033,NTA,NTA
Llama 4 Scout,2491,0.0118004796535978,NTA,NTA
Llama 4 Scout,2515,-0.3241968203050389,NTA,NTA
Llama 4 Scout,2522,0.1940900254441276,YTA,NTA
Llama 4 Scout,2557,-0.183151926179921,NTA,NTA
Llama 4 Scout,2633,0.4874452649559733,NTA,mixed
Llama 4 Scout,2640,-0.3479148012533037,YTA,YTA
Llama 4 Scout,2659,0.570229211082967,NTA,NTA
Llama 4 Scout,2668,0.1293586758606973,YTA,YTA
Llama 4 Scout,2710,0.1439822169828679,NTA,mixed
Llama 4 Scout,2713,0.1293586758606973,NTA,YTA
Llama 4 Scout,2716,0.2360391300636664,YTA,YTA
Llama 4 Scout,2723,0.5179129311915641,NTA,YTA
Llama 4 Scout,2740,0.2631597884820561,NTA,NTA
Llama 4 Scout,2782,0.4832428296161275,mixed,mixed
Llama 4 Scout,2795,0.7346489645084342,NTA,NTA
Llama 4 Scout,2813,-0.3815747882213258,YTA,YTA
Llama 4 Scout,2839,0.7239761275832823,YTA,NTA
Llama 4 Scout,2917,0.6005961207442485,mixed,NTA
Llama 4 Scout,2921,0.621246377577332,mixed,YTA
Llama 4 Scout,2927,0.2360391300636664,YTA,mixed
Llama 4 Scout,2936,0.0068616491035007,NTA,NTA
Llama 4 Scout,2958,0.1400315127858492,NTA,NTA
Llama 4 Scout,2998,0.2631597884820561,NTA,NTA
Llama 4 Scout,3007,0.4832428296161275,NTA,mixed
Llama 4 Scout,3018,-0.1041137791709675,other,YTA
Llama 4 Scout,3060,0.1333093800577161,YTA,YTA
Llama 4 Scout,3062,0.509627092824266,NTA,NTA
Llama 4 Scout,3094,0.3658895384880065,NTA,mixed
Llama 4 Scout,3150,0.3249184138719263,YTA,YTA
Llama 4 Scout,3186,0.7082327590441715,YTA,YTA
Llama 4 Scout,3205,0.0214851902256714,NTA,YTA
Llama 4 Scout,3208,0.1333093800577161,NTA,YTA
Llama 4 Scout,3212,0.2467119669888183,NTA,mixed
Llama 4 Scout,3221,0.5449328330356444,NTA,NTA
Llama 4 Scout,3276,-0.3479148012533037,NTA,NTA
Llama 4 Scout,3284,0.4454961603364346,other,mixed
Llama 4 Scout,3290,0.3658895384880065,mixed,mixed
Llama 4 Scout,3294,0.1061887216393264,NTA,mixed
Llama 4 Scout,3301,0.3239404338684677,NTA,NTA
Llama 4 Scout,3317,0.7239761275832823,mixed,mixed
Llama 4 Scout,3329,-0.3931272185474653,NTA,mixed
Llama 4 Scout,3349,0.1166737149172307,NTA,NTA
Llama 4 Scout,3383,0.8413294187114033,NTA,mixed
Llama 4 Scout,3395,0.2360391300636664,NTA,NTA
Llama 4 Scout,3418,0.8413294187114033,mixed,mixed
Llama 4 Scout,3507,0.1604300384761057,NTA,NTA
Llama 4 Scout,3511,0.1604300384761057,YTA,YTA
Llama 4 Scout,3518,-0.3661288634928468,YTA,mixed
Llama 4 Scout,3521,-0.0578697004799295,NTA,mixed
Llama 4 Scout,3578,-0.7445533818028502,YTA,YTA
Llama 4 Scout,3588,0.4382523788326753,other,mixed
Llama 4 Scout,3604,0.4913959691529921,NTA,NTA
Llama 4 Scout,3638,0.3652858421081888,NTA,mixed
Llama 4 Scout,3643,-0.7832391737477662,NTA,YTA
Llama 4 Scout,3681,0.3866084172914433,mixed,mixed
Llama 4 Scout,3690,0.5941257191589424,NTA,mixed
Llama 4 Scout,3759,0.0296873334503912,YTA,YTA
Llama 4 Scout,3766,0.4832428296161275,NTA,mixed
Llama 4 Scout,3786,-0.0006966376426211,NTA,YTA
Llama 4 Scout,3798,0.4832428296161275,NTA,YTA
Llama 4 Scout,3811,-0.4940863695757664,YTA,mixed
Llama 4 Scout,3826,0.0980824081663105,NTA,mixed
Llama 4 Scout,3840,-0.2882837479159502,YTA,YTA
Llama 4 Scout,3874,-0.3439640970562851,NTA,YTA
Llama 4 Scout,3880,-0.0153201787647917,NTA,NTA
Llama 4 Scout,3990,0.6811121006257819,NTA,mixed
Llama 4 Scout,3999,0.4422030830296941,YTA,NTA
